iucn_sid,species,allXcoastal,allXfull,biomass_removalXfull,bycatch_pelagicXfull,climateXfull,direct_humanXfull,fishing_benthic_destXfull,non-climateXfull,ocean_acidificationXfull,biomass_removalXcoastal,bycatch_pelagicXcoastal,climateXcoastal,direct_humanXcoastal,fishing_benthic_destXcoastal,non-climateXcoastal,ocean_acidificationXcoastal,lightXcoastal,lightXfull,nutrientXcoastal,nutrientXfull,sst_extremesXcoastal,sst_extremesXfull,sst_riseXcoastal,sst_riseXfull,uv_radiationXcoastal,uv_radiationXfull,bycatch_benthicXcoastal,bycatch_benthicXfull,shipping_largeXcoastal,shipping_largeXfull,sea_level_riseXcoastal,sea_level_riseXfull
NA,pandalus goniurus,0.4742642032132001,0.4742642032132001,1.09728253003329e-5,NA,0.3992338500506586,0.02526336770878564,3.504298740772905e-4,0.07503035316254161,0.1670154767332465,1.09728253003329e-5,NA,0.3992338500506586,0.02526336770878564,3.504298740772905e-4,0.07503035316254161,0.1670154767332465,0.004414925278622087,0.004414925278622087,0.014440369264727167,0.014440369264727167,0.12965765667969317,0.12965765667969317,0.02459644503546099,0.02459644503546099,0.07796427142133448,0.07796427142133448,0.030550288211029095,0.030550288211029095,NA,NA,NA,NA
NA,pandalus hypsinotus,0.45375171370019485,0.45375171370019485,2.4830007390983002e-5,NA,0.37735596032385943,0.02600894661694551,3.325757575757576e-4,0.07639575337633542,0.1672633768393469,2.4830007390983002e-5,NA,0.37735596032385943,0.02600894661694551,3.325757575757576e-4,0.07639575337633542,0.1672633768393469,0.004063933850702144,0.004063933850702144,0.01452885003023584,0.01452885003023584,0.12727990929248137,0.12727990929248137,0.005029753913861453,0.005029753913861453,0.07778292044614661,0.07778292044614661,0.0314366169455083,0.0314366169455083,NA,NA,NA,NA
NA,pandalus jordani,0.42743134381686365,0.42743134381686365,1.6963646939072272e-4,NA,0.3866904189949936,0.020303654417416234,2.5275639294542883e-4,0.04074092482187,0.16779805459191094,1.6963646939072272e-4,NA,0.3866904189949936,0.020303654417416234,2.5275639294542883e-4,0.04074092482187,0.16779805459191094,7.097027358274995e-4,7.097027358274995e-4,0.004603295249174267,0.004603295249174267,0.13832817549180498,0.13832817549180498,0,0,0.08056418891127776,0.08056418891127776,0.014701879557115851,0.014701879557115851,NA,NA,NA,NA
NA,pandalus stenolepis,0.46407139515995055,0.46407139515995055,8.786997212633601e-4,NA,0.39671633655141864,0.02491599043804109,3.5636184076938697e-4,0.06735505879312573,0.16703701345688812,8.786997212633601e-4,NA,0.39671633655141864,0.02491599043804109,3.5636184076938697e-4,0.06735505879312573,0.16703701345688812,0.004113763683015524,0.004113763683015524,0.013101536374208553,0.013101536374208553,0.13508761080242923,0.13508761080242923,0.016340852269580788,0.016340852269580788,0.07825085983792664,0.07825085983792664,0.02398870673582781,0.02398870673582781,NA,NA,NA,NA
NA,pandalus tridens,0.4366251305045808,0.4366251305045808,0.0010637604140717983,NA,0.39133621827340914,0.017966902211519833,2.722818234659138e-4,0.0452889125079576,0.16729845276647567,0.0010637604140717983,NA,0.39133621827340914,0.017966902211519833,2.722818234659138e-4,0.0452889125079576,0.16729845276647567,2.6987461595947854e-4,2.6987461595947854e-4,0.002796585845165933,0.002796585845165933,0.1330726228237704,0.1330726228237704,0.007049208668936311,0.007049208668936311,0.08391593373744083,0.08391593373744083,0.02291950759777464,0.02291950759777464,NA,NA,NA,NA
NA,pandora bilirata,0.5055920003002201,0.5055920003002201,1.541080125425312e-4,NA,0.4519710884648742,0.019549685769564347,2.4854543331776635e-4,0.05362091183534592,0.2140158708052572,1.541080125425312e-4,NA,0.4519710884648742,0.019549685769564347,2.4854543331776635e-4,0.05362091183534592,0.2140158708052572,0.003246268263393155,0.003246268263393155,0.02124098005203816,0.02124098005203816,0.14686454550003336,0.14686454550003336,0,0,0.0910906721595837,0.0910906721595837,0.00918132430448996,0.00918132430448996,NA,NA,NA,NA
NA,pandora filosa,0.5093675535846267,0.5093675535846267,2.0946902506215143e-4,NA,0.45621035241550767,0.019575827118188536,2.5031562856950887e-4,0.05315720116911913,0.21403356598132098,2.0946902506215143e-4,NA,0.45621035241550767,0.019575827118188536,2.5031562856950887e-4,0.05315720116911913,0.21403356598132098,0.0031518628636699585,0.0031518628636699585,0.020964434085869784,0.020964434085869784,0.1478933301417725,0.1478933301417725,0.0031656368003762686,0.0031656368003762686,0.0911178194920379,0.0911178194920379,0.009005292279782301,0.009005292279782301,NA,NA,NA,NA
NA,pandora glacialis,0.5090375844923738,0.5090375844923738,5.709870321843714e-6,NA,0.44766473997177986,0.019575827118188536,2.5031562856950887e-4,0.061372844352617084,0.21403356598132098,5.709870321843714e-6,NA,0.44766473997177986,0.019575827118188536,2.5031562856950887e-4,0.061372844352617084,0.21403356598132098,0.0031518628636699585,0.0031518628636699585,0.020964434085869784,0.020964434085869784,0.14251335466639792,0.14251335466639792,0,0,0.0911178194920379,0.0911178194920379,0.017424694785997445,0.017424694785997445,NA,NA,NA,NA
NA,pandora wardiana,0.5003960075601647,0.5003960075601647,4.2077659911336285e-6,NA,0.4520950417590247,0.014884291679860672,2.0046469284357187e-4,0.04830096599905003,0.21475854001741607,4.2077659911336285e-6,NA,0.4520950417590247,0.014884291679860672,2.0046469284357187e-4,0.04830096599905003,0.21475854001741607,5.243993429385688e-4,5.243993429385688e-4,0.006793547537998733,0.006793547537998733,0.14303281091671946,0.14303281091671946,0,0,0.09430369082488917,0.09430369082488917,0.025894054583597215,0.025894054583597215,NA,NA,NA,NA
NA,pantomus affinis,0.18657174242424243,0.18657174242424243,0.0010131818181818182,NA,0.16662492424242423,0.004766691919191919,0,0.019946818181818184,0.16662492424242423,0.0010131818181818182,NA,0.16662492424242423,0.004766691919191919,0,0.019946818181818184,0.16662492424242423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014166944444444444,0.014166944444444444,NA,NA,NA,NA
NA,paracaudina chilensis,0.523271276999327,0.523271276999327,0.0010071502580105652,NA,0.46418706969344675,0.0434925988700565,6.057217157192682e-4,0.059084207305880196,0.16088844622570314,0.0010071502580105652,NA,0.46418706969344675,0.0434925988700565,6.057217157192682e-4,0.059084207305880196,0.16088844622570314,3.088688327316486e-4,3.088688327316486e-4,0.005165877337902058,0.005165877337902058,0.23607730200493587,0.23607730200493587,0,0,0.0672213212588468,0.0672213212588468,0.008503990291460156,0.008503990291460156,NA,NA,NA,NA
NA,paracyathus stearnsii,0.7747642785230545,0.7747642785230545,0,0.009331645605750019,0.6885920317081398,0.06954839383481667,0.0011081123018241263,0.08617224681491477,0.19680960325903632,0,0.009331645605750019,0.6885920317081398,0.06954839383481667,0.0011081123018241263,0.08617224681491477,0.19680960325903632,1.2014868055735749e-4,1.2014868055735749e-4,0.0021754869093645397,0.0021754869093645397,0.2171468963906692,0.2171468963906692,0,0,0.18952519577570773,0.18952519577570773,0.003888459223124627,0.003888459223124627,NA,NA,0.08511033654220401,0.08511033654220401
NA,paraliparis cephalus,0.07051319655857048,0.07051319655857048,2.0306088682991396e-5,NA,0.025820143944407677,0.011234058570483124,1.5612673726009266e-4,0.04469305095962939,0.025820143944407677,2.0306088682991396e-5,NA,0.025820143944407677,0.011234058570483124,1.5612673726009266e-4,0.04469305095962939,0.025820143944407677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033282559563203175,0.033282559563203175,NA,NA,NA,NA
NA,paraliparis dactylosus,0.04801879234629862,0.04801879234629862,2.572145545796738e-7,NA,0.02556521016311167,0.006271298619824341,1.1465181932245923e-4,0.022453579046424088,0.02556521016311167,2.572145545796738e-7,NA,0.02556521016311167,0.006271298619824341,1.1465181932245923e-4,0.022453579046424088,0.02556521016311167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016067371392722712,0.016067371392722712,NA,NA,NA,NA
NA,paraliparis deani,0.24351349256250662,0.24351349256250662,8.230425150332314e-5,NA,0.1861721903154341,0.011681515349720435,1.2832260787002848e-4,0.05734130224707247,0.026005268277244434,8.230425150332314e-5,NA,0.1861721903154341,0.011681515349720435,1.2832260787002848e-4,0.05734130224707247,0.026005268277244434,0.002780027429053698,0.002780027429053698,0.007515090410380842,0.007515090410380842,0.07472912564616521,0.07472912564616521,0,0,0.08543779639202448,0.08543779639202448,0.024620501107711783,0.024620501107711783,0.010533541090832366,0.010533541090832366,NA,NA
NA,paraliparis paucidens,0.03527309417040359,0.03527309417040359,1.0704035874439462e-4,NA,0.02633188340807175,0.001674932735426009,1.0941704035874439e-5,0.00894121076233184,0.02633188340807175,1.0704035874439462e-4,NA,0.02633188340807175,0.001674932735426009,1.0941704035874439e-5,0.00894121076233184,0.02633188340807175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007148295964125561,0.007148295964125561,NA,NA,NA,NA
NA,paraliparis pectoralis,0.04797114518147685,0.04797114518147685,1.72090112640801e-7,NA,0.025565951188986233,0.006262769086357947,1.1510012515644556e-4,0.02240519712140175,0.025565951188986233,1.72090112640801e-7,NA,0.025565951188986233,0.006262769086357947,1.1510012515644556e-4,0.02240519712140175,0.025565951188986233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01602715269086358,0.01602715269086358,NA,NA,NA,NA
NA,paraliparis rosaceus,0.0392781056701031,0.0392781056701031,0,NA,0.025745103092783505,0.00403860824742268,3.8865979381443296e-5,0.013532989690721649,0.025745103092783505,0,NA,0.025745103092783505,0.00403860824742268,3.8865979381443296e-5,0.013532989690721649,0.025745103092783505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009455528350515463,0.009455528350515463,NA,NA,NA,NA
NA,paraliparis ulochir,0.04161903147699758,0.04161903147699758,5.254237288135593e-6,NA,0.025865181598062954,0.0026512106537530267,5.6900726392251815e-6,0.015753849878934627,0.025865181598062954,5.254237288135593e-6,NA,0.025865181598062954,0.0026512106537530267,5.6900726392251815e-6,0.015753849878934627,0.025865181598062954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013091694915254238,0.013091694915254238,NA,NA,NA,NA
NA,paralithodes brevipes,0.4662983517629371,0.4662983517629371,1.2545952762015617e-5,NA,0.41712182016586646,0.0166266465395994,2.7423080653765945e-4,0.04917653135457588,0.17918959357873804,1.2545952762015617e-5,NA,0.41712182016586646,0.0166266465395994,2.7423080653765945e-4,0.04917653135457588,0.17918959357873804,3.782773170376837e-5,3.782773170376837e-5,0.0023094713613657307,0.0023094713613657307,0.14560612081090255,0.14560612081090255,0.01981646224356176,0.01981646224356176,0.07250964353266404,0.07250964353266404,0.02991580920510209,0.02991580920510209,NA,NA,NA,NA
NA,paralithodes camtschaticus,0.6049669996384314,0.6049669996384314,1.1182657857541991e-5,NA,0.5599428123459225,0.012007446011241494,3.062594089997699e-4,0.045024187292508955,0.18380020773756697,1.1182657857541991e-5,NA,0.5599428123459225,0.012007446011241494,3.062594089997699e-4,0.045024187292508955,0.18380020773756697,0,0,7.911632646353089e-4,7.911632646353089e-4,0.17197403904940342,0.17197403904940342,0.13095256253492424,0.13095256253492424,0.0732160026953292,0.0732160026953292,0.031908136278473526,0.031908136278473526,NA,NA,NA,NA
NA,paralithodes platypus,0.6418145331753554,0.6418145331753554,2.1684834123222747e-5,NA,0.5734335687203791,0.021132684834123224,2.6328436018957345e-4,0.06838096208530806,0.1811642085308057,2.1684834123222747e-5,NA,0.5734335687203791,0.021132684834123224,2.6328436018957345e-4,0.06838096208530806,0.1811642085308057,0,0,7.805876777251186e-4,7.805876777251186e-4,0.12476007582938389,0.12476007582938389,0.19216903317535544,0.19216903317535544,0.07534025355450237,0.07534025355450237,0.046182722748815165,0.046182722748815165,NA,NA,NA,NA
NA,paralomis verrilli,0.20201869249394672,0.20201869249394672,3.438256658595641e-5,NA,0.17832900726392253,0.005188498789346247,1.1138014527845036e-5,0.02368966101694915,0.17832900726392253,3.438256658595641e-5,NA,0.17832900726392253,0.005188498789346247,1.1138014527845036e-5,0.02368966101694915,0.17832900726392253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018455641646489104,0.018455641646489104,NA,NA,NA,NA
NA,paranaitis polynoides,0.22909178234978278,0.22909178234978278,0,NA,0.22734186972226292,NA,NA,0.0017499126275198906,0.028598910040513497,0,NA,0.22734186972226292,NA,NA,0.0017499126275198906,0.028598910040513497,1.2951066529994632e-4,1.2951066529994632e-4,8.464689803289892e-4,8.464689803289892e-4,0.09288424244642944,0.09288424244642944,0,0,0.10585871723531995,0.10585871723531995,4.7989115048567387e-4,4.7989115048567387e-4,2.940418314052814e-4,2.940418314052814e-4,NA,NA
NA,paraonis fulgens,0.22375034551165482,0.22375034551165482,0,NA,0.21277072022923899,NA,NA,0.010979625282415827,0.028520338347936297,0,NA,0.21277072022923899,NA,NA,0.010979625282415827,0.028520338347936297,0.003547116327767675,0.003547116327767675,0.006474787384507999,0.006474787384507999,0.08317238643669293,0.08317238643669293,0,0,0.10107799544460976,0.10107799544460976,5.443362539262688e-4,5.443362539262688e-4,4.1338531621388293e-4,4.1338531621388293e-4,NA,NA
NA,parapasiphae sulcatifrons,NA,0.15937688596135816,0,1.725401988817244e-4,0.1592043457624764,0,0,1.725401988817244e-4,0.1592043457624764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,paraprionospio pinnata,0.22025048421143326,0.22025048421143326,0,NA,0.2060906828070478,NA,NA,0.014159801404385473,0.028123395080342912,0,NA,0.2060906828070478,NA,NA,0.014159801404385473,0.028123395080342912,0.005125003230948176,0.005125003230948176,0.008171483651402231,0.008171483651402231,0.07941461767113256,0.07941461767113256,0,0,0.0985526704863654,0.0985526704863654,4.4743247318313015e-4,4.4743247318313015e-4,4.158824796450265e-4,4.158824796450265e-4,NA,NA
NA,parataeniophorus brevis,0.2706142232672255,0.3060924151063569,2.425077721830241e-6,0.002082022333769254,0.3031435674515854,3.344016789481515e-4,5.01829614953915e-4,0.002948847680874557,0.02353958791115566,1.873195665508076e-5,0.010790178286648947,0.2515945209568595,0.0052385311797178485,0.0028711666325904723,0.019019702719280312,0.024486246984256797,0,0,7.460028624003272e-5,5.053550406293967e-6,0.138822923737477,0.1751957835221889,0,2.0654168526508953e-5,0.0882853498262114,0.1043875418497143,NA,NA,2.64939685135964e-5,2.3115398972061905e-5,NA,NA
NA,paricelinus hopliticus,0.2656392141040854,0.2656392141040854,2.1823071707068997e-4,NA,0.19867505051703677,0.013628822512290218,1.7612866587557213e-4,0.06696416375656891,0.025956448720122052,2.1823071707068997e-4,NA,0.19867505051703677,0.013628822512290218,1.7612866587557213e-4,0.06696416375656891,0.025956448720122052,0.004709264112561451,0.004709264112561451,0.012417312764875402,0.012417312764875402,0.08769405628072555,0.08769405628072555,0.002624688591286659,0.002624688591286659,0.08239985692490252,0.08239985692490252,0.02451010323783692,0.02451010323783692,0.011304301746058653,0.011304301746058653,NA,NA
NA,parophrys vetulus,0.2401586457447019,0.2401586457447019,5.528737360745592e-4,NA,0.19208048617844353,0.010342575538714208,1.392743930189762e-4,0.04807815936838356,0.025965188871519874,5.528737360745592e-4,NA,0.19208048617844353,0.010342575538714208,1.392743930189762e-4,0.04807815936838356,0.025965188871519874,7.733603102677247e-4,7.733603102677247e-4,0.003923795239131726,0.003923795239131726,0.08091718859449512,0.08091718859449512,0,0,0.08519810891030334,0.08519810891030334,0.02293955735401785,0.02293955735401785,0.009406722797158517,0.009406722797158517,NA,NA
NA,parvilux boschmai,NA,0.02291948880236057,1.0043118325045086e-7,2.3591843976802636e-4,0.022683222693752947,0,2.4718904493153084e-7,2.3626610860762325e-4,0.022683222693752947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,pasiphaea pacifica,0.4273014366729678,0.4273014366729678,3.9729533226697686e-5,NA,0.3866904189949936,0.020303654417416234,2.5275639294542883e-4,0.04061101788570598,0.16779805459191094,3.9729533226697686e-5,NA,0.3866904189949936,0.020303654417416234,2.5275639294542883e-4,0.04061101788570598,0.16779805459191094,7.097027358274995e-4,7.097027358274995e-4,0.004603295249174267,0.004603295249174267,0.13832817549180498,0.13832817549180498,0,0,0.08056418891127776,0.08056418891127776,0.014701879557115851,0.014701879557115851,NA,NA,NA,NA
NA,pasiphaea tarda,0.24201614535873084,0.2159820879038317,0.0034982561983471073,0.043508435950413225,0.16458304057099926,0.0023691761833208114,0.0020231790007513148,0.051399047520661156,0.16458304057099926,0.004694034692869298,0.06239108140747653,0.16605180271175277,0.006924023714113191,0.001955203381456881,0.0759643431959159,0.16605180271175277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,patiria miniata,0.43216743511388994,0.43216743511388994,0,NA,0.39280637059970647,0.01041157355099415,1.4384170000603124e-4,0.03936106451418347,0.1436360199835146,0,NA,0.39280637059970647,0.01041157355099415,1.4384170000603124e-4,0.03936106451418347,0.1436360199835146,3.039088478317686e-4,3.039088478317686e-4,0.0043646464687079065,0.0043646464687079065,0.15969882330471843,0.15969882330471843,0,0,0.08947152731147344,0.08947152731147344,0.024137093946643616,0.024137093946643616,NA,NA,NA,NA
NA,paucibranchia bellii,0.22908242103565093,0.22908242103565093,0,NA,0.2274491424423294,NA,NA,0.0016332785933215034,0.028614415550895302,0,NA,0.2274491424423294,NA,NA,0.0016332785933215034,0.028614415550895302,1.7120729149862883e-4,1.7120729149862883e-4,6.378444910469431e-4,6.378444910469431e-4,0.0905619457977093,0.0905619457977093,0,0,0.10827278109372479,0.10827278109372479,5.364962090659783e-4,5.364962090659783e-4,2.877306017099532e-4,2.877306017099532e-4,NA,NA
NA,pectinaster agassizi,0.17538618286879673,0.17538618286879673,0,NA,0.14436481985044186,0.020342341944255608,3.842012236573759e-4,0.031021363018354862,0.14436481985044186,0,NA,0.14436481985044186,0.020342341944255608,3.842012236573759e-4,0.031021363018354862,0.14436481985044186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010294819850441875,0.010294819850441875,NA,NA,NA,NA
NA,pedicellaster magister,0.47919698907211283,0.47919698907211283,0,NA,0.42762791752113943,0.02757253307863022,4.2011995392870187e-4,0.0515690715509734,0.1485212096524988,0,NA,0.42762791752113943,0.02757253307863022,4.2011995392870187e-4,0.0515690715509734,0.1485212096524988,1.1124926257830717e-4,1.1124926257830717e-4,0.0018292156642413686,0.0018292156642413686,0.1791859089249094,0.1791859089249094,0.009745940107312414,0.009745940107312414,0.0901748588364188,0.0901748588364188,0.021635953591594797,0.021635953591594797,NA,NA,NA,NA
NA,peltodoris nobilis,0.9335199102675296,0.9335199102675296,2.5563279738474883e-4,NA,0.8077443370138101,0.046714508806458076,5.835049035959704e-4,0.1257755732537194,0.3492311740276202,2.5563279738474883e-4,NA,0.8077443370138101,0.046714508806458076,5.835049035959704e-4,0.1257755732537194,0.3492311740276202,0.004860323403829475,0.004860323403829475,0.029186799819867906,0.029186799819867906,0.28004573203682703,0.28004573203682703,0,0,0.17846743078257388,0.17846743078257388,0.04417480385616119,0.04417480385616119,NA,NA,NA,NA
